"tre_cn","prev_tre_cn","plt_cn.re","plot_id","tree_status.re","species","dbh_in.re","plt_cn.init","tree_status.init","dbh_in.init"
"645007977126144","30465506010497","484815513489998","6-1-15-88939","live","OTHER",5.7,"22931947010497","live",5.5
"645007978126144","30465507010497","484815513489998","6-1-15-88939","live","OTHER",14,"22931947010497","live",13.2
"645007980126144","30465509010497","484815513489998","6-1-15-88939","live","OTHER",12.1,"22931947010497","live",12.1
"645007981126144","30465510010497","484815513489998","6-1-15-88939","live","OTHER",17,"22931947010497","live",16.3
"645007982126144","30465494010497","484815513489998","6-1-15-88939","live","PSME",28,"22931947010497","live",25.1
"645007983126144","30465503010497","484815513489998","6-1-15-88939","live","PSME",26.6,"22931947010497","live",24.4
"645007984126144","30465511010497","484815513489998","6-1-15-88939","live","OTHER",5.1,"22931947010497","live",5
"645007985126144","30465474010497","484815513489998","6-1-15-88939","live","OTHER",8.4,"22931947010497","live",8
"645007986126144","30465475010497","484815513489998","6-1-15-88939","live","OTHER",9.3,"22931947010497","live",9.3
"645007987126144","30465476010497","484815513489998","6-1-15-88939","live","OTHER",9,"22931947010497","live",8.9
"645007988126144","30465480010497","484815513489998","6-1-15-88939","live","OTHER",17.2,"22931947010497","live",16.7
"645007992126144","30465482010497","484815513489998","6-1-15-88939","live","OTHER",13.9,"22931947010497","live",13.2
"645007989126144","30465479010497","484815513489998","6-1-15-88939","live","OTHER",16.8,"22931947010497","live",16.1
"645007990126144","30465478010497","484815513489998","6-1-15-88939","live","OTHER",24.9,"22931947010497","live",23.2
"645007991126144","30465481010497","484815513489998","6-1-15-88939","live","OTHER",16.8,"22931947010497","live",15.6
"645007993126144","30465483010497","484815513489998","6-1-15-88939","live","OTHER",20.1,"22931947010497","live",18.1
"645007994126144","30465484010497","484815513489998","6-1-15-88939","live","OTHER",14.8,"22931947010497","live",14.4
"645007995126144","30465485010497","484815513489998","6-1-15-88939","live","OTHER",14.4,"22931947010497","live",14
"645007996126144","30465486010497","484815513489998","6-1-15-88939","live","OTHER",10.8,"22931947010497","live",9.9
"645008000126144","30465490010497","484815513489998","6-1-15-88939","live","OTHER",5.6,"22931947010497","live",5.5
"645007997126144","30465487010497","484815513489998","6-1-15-88939","live","OTHER",12.4,"22931947010497","live",12
"645007998126144","30465488010497","484815513489998","6-1-15-88939","live","OTHER",12.6,"22931947010497","live",12.6
"645007999126144","30465489010497","484815513489998","6-1-15-88939","live","OTHER",11.2,"22931947010497","live",11.3
"645008001126144","30465491010497","484815513489998","6-1-15-88939","live","OTHER",8.2,"22931947010497","live",7.5
"645008002126144","30465477010497","484815513489998","6-1-15-88939","live","OTHER",25.7,"22931947010497","live",25.1
"645262200126144","30461685010497","484816068489998","6-1-23-63161","live","PSME",14.2,"22931792010497","live",8.1
"645262201126144","30461686010497","484816068489998","6-1-23-63161","live","PSME",40,"22931792010497","live",37.5
"645262202126144","30461689010497","484816068489998","6-1-23-63161","live","PSME",13.6,"22931792010497","live",7.7
"645262203126144","30461690010497","484816068489998","6-1-23-63161","live","PSME",2.3,"22931792010497","live",1.5
"645262204126144","30461687010497","484816068489998","6-1-23-63161","live","PSME",8.9,"22931792010497","live",5.5
"645262205126144","30461688010497","484816068489998","6-1-23-63161","live","PSME",11.1,"22931792010497","live",6
"645262210126144","30461667010497","484816068489998","6-1-23-63161","live","PILA",32,"22931792010497","live",28.5
"645262211126144","30461668010497","484816068489998","6-1-23-63161","live","PSME",12.1,"22931792010497","live",6.3
"645262213126144","30461669010497","484816068489998","6-1-23-63161","live","OTHER",2.6,"22931792010497","live",1.3
"645262224126144","30461670010497","484816068489998","6-1-23-63161","live","OTHER",36,"22931792010497","live",35.7
"645262225126144","30461671010497","484816068489998","6-1-23-63161","live","PSME",44.6,"22931792010497","live",42.9
"645262226126144","30461672010497","484816068489998","6-1-23-63161","live","PSME",61.7,"22931792010497","live",60.2
"645262227126144","30461673010497","484816068489998","6-1-23-63161","live","OTHER",11.4,"22931792010497","live",9.7
"645262228126144","30461675010497","484816068489998","6-1-23-63161","live","PSME",6.8,"22931792010497","live",6
"645262229126144","30461676010497","484816068489998","6-1-23-63161","live","OTHER",29.5,"22931792010497","live",29.4
"645262230126144","30461677010497","484816068489998","6-1-23-63161","live","OTHER",26.2,"22931792010497","live",25.9
"645262231126144","30461678010497","484816068489998","6-1-23-63161","live","PSME",40.4,"22931792010497","live",37.3
"645262232126144","30461679010497","484816068489998","6-1-23-63161","live","OTHER",26,"22931792010497","live",25.6
"645262238126144","30461680010497","484816068489998","6-1-23-63161","live","OTHER",2,"22931792010497","live",1
"645262239126144","30461681010497","484816068489998","6-1-23-63161","live","PSME",54.4,"22931792010497","live",52.7
"645262241126144","30461682010497","484816068489998","6-1-23-63161","live","OTHER",11.4,"22931792010497","live",9.1
"645262242126144","30461684010497","484816068489998","6-1-23-63161","live","PSME",3.4,"22931792010497","live",1.1
"645009103126144","30463239010497","484815526489998","6-1-23-68477","live","CADE27",7.5,"22931847010497","live",6.7
"645009104126144","30463240010497","484815526489998","6-1-23-68477","live","PSME",25,"22931847010497","live",24.1
"645009105126144","30463241010497","484815526489998","6-1-23-68477","live","PSME",7.3,"22931847010497","live",6.1
"645009107126144","30463243010497","484815526489998","6-1-23-68477","live","PIPO",7.6,"22931847010497","live",6.8
"645009110126144","30463246010497","484815526489998","6-1-23-68477","live","PSME",17,"22931847010497","live",15.6
"645009106126144","30463242010497","484815526489998","6-1-23-68477","live","PSME",7.1,"22931847010497","live",6
"645009108126144","30463244010497","484815526489998","6-1-23-68477","live","PIPO",9.4,"22931847010497","live",8.6
"645009109126144","30463245010497","484815526489998","6-1-23-68477","live","PSME",7.8,"22931847010497","live",7.3
"645009111126144","30463247010497","484815526489998","6-1-23-68477","live","CADE27",3.2,"22931847010497","live",2.4
"645009115126144","30463249010497","484815526489998","6-1-23-68477","live","PILA",14.5,"22931847010497","live",14.9
"645009116126144","30463248010497","484815526489998","6-1-23-68477","live","PIPO",6.5,"22931847010497","live",5.9
"645009117126144","30463250010497","484815526489998","6-1-23-68477","live","PSME",8.3,"22931847010497","live",6.3
"645009118126144","30463252010497","484815526489998","6-1-23-68477","live","PIPO",12.1,"22931847010497","live",11.2
"645009119126144","30463253010497","484815526489998","6-1-23-68477","live","PIPO",14.9,"22931847010497","live",14
"645009121126144","30463255010497","484815526489998","6-1-23-68477","live","PIPO",16.7,"22931847010497","live",15.4
"645009122126144","30463256010497","484815526489998","6-1-23-68477","live","PIPO",16.8,"22931847010497","live",14.9
"645009123126144","30463257010497","484815526489998","6-1-23-68477","live","CADE27",13,"22931847010497","live",11.4
"645009124126144","30463258010497","484815526489998","6-1-23-68477","live","PILA",13.4,"22931847010497","live",12.8
"645009125126144","30463259010497","484815526489998","6-1-23-68477","live","PIPO",8.5,"22931847010497","live",7.8
"645009126126144","30463260010497","484815526489998","6-1-23-68477","live","PSME",1.9,"22931847010497","live",1.4
"645009127126144","30463251010497","484815526489998","6-1-23-68477","live","PSME",7.8,"22931847010497","live",5.9
"645009130126144","30463261010497","484815526489998","6-1-23-68477","live","PIPO",26.1,"22931847010497","live",25.5
"645009131126144","30463262010497","484815526489998","6-1-23-68477","live","PSME",32.3,"22931847010497","live",30.7
"645009132126144","30463263010497","484815526489998","6-1-23-68477","live","PILA",26.5,"22931847010497","live",25.1
"645009134126144","30463264010497","484815526489998","6-1-23-68477","live","PSME",28.5,"22931847010497","live",27.2
"645009135126144","30463266010497","484815526489998","6-1-23-68477","live","PSME",6.2,"22931847010497","live",5
"645009140126144","30463269010497","484815526489998","6-1-23-68477","live","PILA",22.8,"22931847010497","live",20.9
"645009138126144","30463267010497","484815526489998","6-1-23-68477","live","PIPO",14.1,"22931847010497","live",12.5
"645009139126144","30463268010497","484815526489998","6-1-23-68477","live","PILA",28.6,"22931847010497","live",27.4
"645009141126144","30463281010497","484815526489998","6-1-23-68477","live","PSME",2.9,"22931847010497","live",2.5
"645009142126144","30463280010497","484815526489998","6-1-23-68477","live","PILA",1.4,"22931847010497","live",1.4
"645009144126144","30463283010497","484815526489998","6-1-23-68477","live","PILA",1.5,"22931847010497","live",1.5
"645009145126144","30463285010497","484815526489998","6-1-23-68477","live","PIPO",2.8,"22931847010497","live",2.8
"645009146126144","30463286010497","484815526489998","6-1-23-68477","live","PSME",1.9,"22931847010497","live",1.5
"645009147126144","30463287010497","484815526489998","6-1-23-68477","live","PIPO",1.4,"22931847010497","live",1.5
"645009148126144","30463278010497","484815526489998","6-1-23-68477","live","PSME",1.4,"22931847010497","live",1.1
"645009152126144","30463276010497","484815526489998","6-1-23-68477","live","PILA",6.7,"22931847010497","live",5.2
"645009153126144","30463271010497","484815526489998","6-1-23-68477","live","PIPO",6.5,"22931847010497","live",5.1
"645009154126144","30463270010497","484815526489998","6-1-23-68477","live","PSME",8.5,"22931847010497","live",6
"645009155126144","30463275010497","484815526489998","6-1-23-68477","live","PILA",6.7,"22931847010497","live",5.6
"645009156126144","30463274010497","484815526489998","6-1-23-68477","live","PILA",6.6,"22931847010497","live",5.4
"645009157126144","30463272010497","484815526489998","6-1-23-68477","live","PSME",7.1,"22931847010497","live",5.6
"645009158126144","30463273010497","484815526489998","6-1-23-68477","live","PIPO",6.8,"22931847010497","live",5.8
"645011452126144","30461534010497","484816067489998","6-1-23-89089","live","OTHER",5.1,"22931786010497","live",5.1
"645011453126144","30461538010497","484816067489998","6-1-23-89089","live","OTHER",17.9,"22931786010497","live",17.1
"645011454126144","30461542010497","484816067489998","6-1-23-89089","live","OTHER",11,"22931786010497","live",10.2
"645011455126144","30461544010497","484816067489998","6-1-23-89089","live","PSME",8.7,"22931786010497","live",7.5
"645011456126144","30461543010497","484816067489998","6-1-23-89089","live","OTHER",8.8,"22931786010497","live",8.3
"645011457126144","30461539010497","484816067489998","6-1-23-89089","live","OTHER",34.8,"22931786010497","live",34.9
"645011458126144","30461541010497","484816067489998","6-1-23-89089","live","PSME",29.9,"22931786010497","live",28.5
"645011459126144","30461540010497","484816067489998","6-1-23-89089","live","OTHER",35,"22931786010497","live",35.4
"645011460126144","30461545010497","484816067489998","6-1-23-89089","live","PSME",7.9,"22931786010497","live",7.4
"645011461126144","30461546010497","484816067489998","6-1-23-89089","live","OTHER",35.8,"22931786010497","live",35.8
"645011462126144","30461547010497","484816067489998","6-1-23-89089","live","OTHER",12.6,"22931786010497","live",11.3
"645011466126144","30461533010497","484816067489998","6-1-23-89089","live","PSME",31.1,"22931786010497","live",29.8
"645011463126144","30461548010497","484816067489998","6-1-23-89089","live","OTHER",11.7,"22931786010497","live",11.6
"645011464126144","30461535010497","484816067489998","6-1-23-89089","live","PSME",38.4,"22931786010497","live",37.2
"645011465126144","30461536010497","484816067489998","6-1-23-89089","live","PSME",33.5,"22931786010497","live",32.9
"645011468126144","30461537010497","484816067489998","6-1-23-89089","live","PILA",36.2,"22931786010497","live",35.7
"645011473126144","30461551010497","484816067489998","6-1-23-89089","live","OTHER",27.8,"22931786010497","live",26.8
"645011475126144","30461554010497","484816067489998","6-1-23-89089","live","OTHER",17.3,"22931786010497","live",16.8
"645011476126144","30461555010497","484816067489998","6-1-23-89089","live","OTHER",22.6,"22931786010497","live",22
"645011477126144","30461556010497","484816067489998","6-1-23-89089","live","OTHER",14.3,"22931786010497","live",13.6
"645011478126144","30461557010497","484816067489998","6-1-23-89089","live","PSME",7.4,"22931786010497","live",6.3
"645011482126144","30461561010497","484816067489998","6-1-23-89089","live","OTHER",25.4,"22931786010497","live",25
"645011479126144","30461558010497","484816067489998","6-1-23-89089","live","PSME",7.1,"22931786010497","live",6
"645011480126144","30461559010497","484816067489998","6-1-23-89089","live","PSME",8.3,"22931786010497","live",7.2
"645011481126144","30461560010497","484816067489998","6-1-23-89089","live","OTHER",30.5,"22931786010497","live",29.9
"645011483126144","30461562010497","484816067489998","6-1-23-89089","live","OTHER",21.1,"22931786010497","live",21
