"tre_cn","prev_tre_cn","plt_cn.re","plot_id","tree_status.re","species","dbh_in.re","plt_cn.init","tree_status.init","dbh_in.init","survived"
"177479404020004","42204996010497","30852741020004","41-3-35-68177","live","PILA",4.5,"41118627010497","live",3.8,TRUE
"177479405020004","42204997010497","30852741020004","41-3-35-68177","live","PILA",2,"41118627010497","live",1.9,TRUE
"177479406020004","42204998010497","30852741020004","41-3-35-68177","live","PILA",2.7,"41118627010497","live",2.5,TRUE
"177479407020004","42204999010497","30852741020004","41-3-35-68177","live","PILA",2.4,"41118627010497","live",2.2,TRUE
"177479408020004","42205000010497","30852741020004","41-3-35-68177","live","PIPO",2.5,"41118627010497","live",2.3,TRUE
"177479409020004","42205001010497","30852741020004","41-3-35-68177","live","PILA",4.3,"41118627010497","live",3.7,TRUE
"177437914020004","42212617010497","30852256020004","41-3-35-79149","live","PIPO",11.2,"41118854010497","live",8.2,TRUE
"177437915020004","42212618010497","30852256020004","41-3-35-79149","live","PIPO",8.9,"41118854010497","live",5.9,TRUE
"177437916020004","42212619010497","30852256020004","41-3-35-79149","live","PIPO",7.3,"41118854010497","live",5.5,TRUE
"177437917020004","42212620010497","30852256020004","41-3-35-79149","live","PILA",17.1,"41118854010497","live",12.9,TRUE
"177437921020004","42212623010497","30852256020004","41-3-35-79149","live","PIPO",8.1,"41118854010497","live",5.8,TRUE
"177437919020004","42212621010497","30852256020004","41-3-35-79149","live","PIPO",13.5,"41118854010497","live",10,TRUE
"177437920020004","42212622010497","30852256020004","41-3-35-79149","live","PIPO",8.4,"41118854010497","live",5.5,TRUE
"177437922020004","42212624010497","30852256020004","41-3-35-79149","live","PIPO",12.1,"41118854010497","live",9.3,TRUE
"177437925020004","42212625010497","30852256020004","41-3-35-79149","live","PIPO",2.4,"41118854010497","live",1.7,TRUE
"177437926020004","42212626010497","30852256020004","41-3-35-79149","live","PIPO",5.3,"41118854010497","live",3.7,TRUE
"177437927020004","42212627010497","30852256020004","41-3-35-79149","live","PIPO",3.2,"41118854010497","live",2.6,TRUE
"177437928020004","42212628010497","30852256020004","41-3-35-79149","live","PIPO",3.9,"41118854010497","live",2.6,TRUE
"177437929020004","42212629010497","30852256020004","41-3-35-79149","live","PIPO",4.3,"41118854010497","live",3,TRUE
"177437930020004","42212630010497","30852256020004","41-3-35-79149","live","PIPO",2.6,"41118854010497","live",2.1,TRUE
"177437931020004","42212631010497","30852256020004","41-3-35-79149","live","PIPO",1.9,"41118854010497","live",1.4,TRUE
"177437932020004","42212632010497","30852256020004","41-3-35-79149","live","PIPO",11.3,"41118854010497","live",8.9,TRUE
"177437933020004","42212633010497","30852256020004","41-3-35-79149","live","PIPO",6.6,"41118854010497","live",5.2,TRUE
"177437934020004","42212634010497","30852256020004","41-3-35-79149","live","PIPO",7.7,"41118854010497","live",5.7,TRUE
"177437939020004","42212636010497","30852256020004","41-3-35-79149","live","PIPO",23.2,"41118854010497","live",21.9,TRUE
"177437940020004","42212637010497","30852256020004","41-3-35-79149","live","PILA",41.7,"41118854010497","live",39,TRUE
"177354365020004","24068063010900","30763750020004","41-3-35-80808","live","PILA",11.6,"24068028010900","live",10.8,TRUE
"177354366020004","24068065010900","30763750020004","41-3-35-80808","live","PILA",26.6,"24068028010900","live",25.6,TRUE
"177354367020004","24068067010900","30763750020004","41-3-35-80808","live","PIPO",12.8,"24068028010900","live",12.1,TRUE
"177354371020004","24068075010900","30763750020004","41-3-35-80808","live","CADE27",40.2,"24068028010900","live",39.6,TRUE
"177354368020004","24068069010900","30763750020004","41-3-35-80808","live","PIPO",25.8,"24068028010900","live",25.4,TRUE
"177354369020004","24068071010900","30763750020004","41-3-35-80808","live","PIPO",25.3,"24068028010900","live",24.5,TRUE
"177354370020004","24068073010900","30763750020004","41-3-35-80808","live","PIPO",26.5,"24068028010900","live",25.8,TRUE
"177354372020004","24068077010900","30763750020004","41-3-35-80808","live","PIPO",11.9,"24068028010900","live",10.1,TRUE
"177354373020004","24068079010900","30763750020004","41-3-35-80808","live","ABCO",3.7,"24068028010900","live",2.5,TRUE
"177354375020004","24068083010900","30763750020004","41-3-35-80808","dead","PIPO",NA,"24068028010900","live",24.5,FALSE
"177354377020004","24068087010900","30763750020004","41-3-35-80808","live","ABCO",9.7,"24068028010900","live",7.3,TRUE
"177354378020004","24068089010900","30763750020004","41-3-35-80808","live","ABCO",9.7,"24068028010900","live",7.4,TRUE
"177354379020004","24068091010900","30763750020004","41-3-35-80808","live","ABCO",7,"24068028010900","live",5,TRUE
"177354380020004","24068093010900","30763750020004","41-3-35-80808","live","PIPO",8.5,"24068028010900","live",7.2,TRUE
"177354384020004","24068097010900","30763750020004","41-3-35-80808","live","ABCO",7.4,"24068028010900","live",5.5,TRUE
"177354386020004","24068099010900","30763750020004","41-3-35-80808","live","PILA",3.4,"24068028010900","live",1.8,TRUE
"177378600020004","24070136010900","30764601020004","41-3-35-83112","live","CADE27",19.1,"24070093010900","live",18.6,TRUE
"177378601020004","24070138010900","30764601020004","41-3-35-83112","live","ABCO",30.2,"24070093010900","live",29.7,TRUE
"177378603020004","24070142010900","30764601020004","41-3-35-83112","live","PSME",32,"24070093010900","live",30.1,TRUE
"177378604020004","24070144010900","30764601020004","41-3-35-83112","dead","ABCO",19.7,"24070093010900","live",19.5,FALSE
"177378605020004","24070146010900","30764601020004","41-3-35-83112","live","OTHER",33,"24070093010900","live",32.6,TRUE
"177378620020004","24070152010900","30764601020004","41-3-35-83112","live","ABCO",23.7,"24070093010900","live",23.5,TRUE
"177378621020004","24070154010900","30764601020004","41-3-35-83112","live","ABCO",23.8,"24070093010900","live",23.3,TRUE
"177378622020004","24070156010900","30764601020004","41-3-35-83112","live","ABCO",13.6,"24070093010900","live",12.9,TRUE
"177378623020004","24070158010900","30764601020004","41-3-35-83112","live","ABCO",22.1,"24070093010900","live",21.2,TRUE
"177378624020004","24070160010900","30764601020004","41-3-35-83112","live","ABCO",27.8,"24070093010900","live",26.5,TRUE
"177378625020004","24070162010900","30764601020004","41-3-35-83112","live","ABCO",10.5,"24070093010900","live",9.9,TRUE
"177378627020004","24070166010900","30764601020004","41-3-35-83112","live","ABCO",15.9,"24070093010900","live",14.8,TRUE
"177378629020004","24070170010900","30764601020004","41-3-35-83112","live","CADE27",48.1,"24070093010900","live",47.6,TRUE
"177378630020004","24070172010900","30764601020004","41-3-35-83112","live","PSME",40.5,"24070093010900","live",38.8,TRUE
"177378631020004","24070174010900","30764601020004","41-3-35-83112","live","PSME",43.8,"24070093010900","live",42,TRUE
"177378636020004","24070176010900","30764601020004","41-3-35-83112","live","ABCO",9.1,"24070093010900","live",8.1,TRUE
"177378638020004","24070180010900","30764601020004","41-3-35-83112","live","ABCO",15,"24070093010900","live",13.5,TRUE
"177378640020004","24070184010900","30764601020004","41-3-35-83112","live","ABCO",11.6,"24070093010900","live",10.6,TRUE
"177378641020004","24070186010900","30764601020004","41-3-35-83112","live","ABCO",6.6,"24070093010900","live",6.3,TRUE
"177378648020004","24070188010900","30764601020004","41-3-35-83112","live","ABCO",6.8,"24070093010900","live",5.1,TRUE
"177378651020004","24070194010900","30764601020004","41-3-35-83112","live","ABCO",31.5,"24070093010900","live",30.7,TRUE
"177378652020004","24070196010900","30764601020004","41-3-35-83112","live","ABCO",36.5,"24070093010900","live",36.2,TRUE
"177445122020004","42213613010497","30852297020004","41-3-35-83579","live","PIPO",23.1,"41118889010497","live",22.7,TRUE
"177445125020004","42213616010497","30852297020004","41-3-35-83579","live","PIPO",25,"41118889010497","live",24.9,TRUE
"177445127020004","42213618010497","30852297020004","41-3-35-83579","live","PIPO",12.9,"41118889010497","live",12.8,TRUE
"177445123020004","42213614010497","30852297020004","41-3-35-83579","live","PIPO",19.2,"41118889010497","live",18.9,TRUE
"177445126020004","42213617010497","30852297020004","41-3-35-83579","live","PIPO",8.3,"41118889010497","live",8.3,TRUE
"177445128020004","42213619010497","30852297020004","41-3-35-83579","live","PIPO",18.6,"41118889010497","live",18.6,TRUE
"177445129020004","42213620010497","30852297020004","41-3-35-83579","live","PIPO",5.7,"41118889010497","live",5.5,TRUE
"177445130020004","42213621010497","30852297020004","41-3-35-83579","live","PIPO",13.8,"41118889010497","live",13.2,TRUE
"177445131020004","42213622010497","30852297020004","41-3-35-83579","live","PIPO",8,"41118889010497","live",8,TRUE
"177445132020004","42213623010497","30852297020004","41-3-35-83579","live","OTHER",1.8,"41118889010497","live",1.4,TRUE
"177445133020004","42213624010497","30852297020004","41-3-35-83579","live","OTHER",3,"41118889010497","live",2.8,TRUE
"177445134020004","42213625010497","30852297020004","41-3-35-83579","dead","OTHER",5.2,"41118889010497","live",4.6,FALSE
"177445135020004","42213626010497","30852297020004","41-3-35-83579","dead","OTHER",NA,"41118889010497","live",3.9,FALSE
"177445136020004","42213627010497","30852297020004","41-3-35-83579","live","PIPO",19,"41118889010497","live",18.1,TRUE
"177445137020004","42213628010497","30852297020004","41-3-35-83579","live","PIPO",17.9,"41118889010497","live",16.9,TRUE
"177445138020004","42213629010497","30852297020004","41-3-35-83579","live","PIPO",15.3,"41118889010497","live",14.7,TRUE
"177445139020004","42213630010497","30852297020004","41-3-35-83579","live","PIPO",7.3,"41118889010497","live",7.2,TRUE
"177445140020004","42213631010497","30852297020004","41-3-35-83579","live","PIPO",7.7,"41118889010497","live",7.2,TRUE
"177445141020004","42213632010497","30852297020004","41-3-35-83579","live","PIPO",28.1,"41118889010497","live",27.7,TRUE
"177445142020004","42213633010497","30852297020004","41-3-35-83579","live","PIPO",26.3,"41118889010497","live",25.6,TRUE
"177445143020004","42213634010497","30852297020004","41-3-35-83579","live","PIPO",25.2,"41118889010497","live",24.7,TRUE
"177445144020004","42213635010497","30852297020004","41-3-35-83579","live","OTHER",3.3,"41118889010497","live",2.5,TRUE
"177445145020004","42213636010497","30852297020004","41-3-35-83579","live","OTHER",1.7,"41118889010497","live",1.3,TRUE
"177445146020004","42213637010497","30852297020004","41-3-35-83579","live","PIPO",24.3,"41118889010497","live",24,TRUE
"177445150020004","42213639010497","30852297020004","41-3-35-83579","live","PIPO",2.1,"41118889010497","live",1.5,TRUE
"177445151020004","42213640010497","30852297020004","41-3-35-83579","live","PIPO",12.3,"41118889010497","live",11.6,TRUE
"177445152020004","42213641010497","30852297020004","41-3-35-83579","live","PILA",8.4,"41118889010497","live",5.9,TRUE
"177445153020004","42213642010497","30852297020004","41-3-35-83579","live","PIPO",29.7,"41118889010497","live",28.5,TRUE
"177445154020004","42213644010497","30852297020004","41-3-35-83579","live","PIPO",31.6,"41118889010497","live",31,TRUE
"177364502020004","24071741010900","30764058020004","41-3-35-86602","live","OTHER",7.2,"24071715010900","live",6.8,TRUE
"177364503020004","24071743010900","30764058020004","41-3-35-86602","live","OTHER",5.3,"24071715010900","live",5.1,TRUE
"177364504020004","24071745010900","30764058020004","41-3-35-86602","live","OTHER",6.9,"24071715010900","live",6.8,TRUE
"177364506020004","24071750010900","30764058020004","41-3-35-86602","live","OTHER",4.5,"24071715010900","live",4.3,TRUE
"177364507020004","24071752010900","30764058020004","41-3-35-86602","dead","OTHER",NA,"24071715010900","live",1.2,FALSE
"177364508020004","24071755010900","30764058020004","41-3-35-86602","live","OTHER",2.7,"24071715010900","live",2.5,TRUE
"177364509020004","24071757010900","30764058020004","41-3-35-86602","live","OTHER",3.3,"24071715010900","live",3.2,TRUE
"177364510020004","24071759010900","30764058020004","41-3-35-86602","dead","OTHER",NA,"24071715010900","live",3.4,FALSE
"177364511020004","24071761010900","30764058020004","41-3-35-86602","live","OTHER",2.3,"24071715010900","live",2.3,TRUE
"177364512020004","24071763010900","30764058020004","41-3-35-86602","live","OTHER",2,"24071715010900","live",1.9,TRUE
"177364513020004","24071765010900","30764058020004","41-3-35-86602","live","OTHER",4.5,"24071715010900","live",4.1,TRUE
"177364514020004","24071767010900","30764058020004","41-3-35-86602","live","OTHER",1.2,"24071715010900","live",1.2,TRUE
"177364520020004","24071773010900","30764058020004","41-3-35-86602","live","OTHER",5.6,"24071715010900","live",5.6,TRUE
"177364515020004","24071769010900","30764058020004","41-3-35-86602","live","OTHER",2.1,"24071715010900","live",1.8,TRUE
"177364519020004","24071771010900","30764058020004","41-3-35-86602","live","OTHER",7.8,"24071715010900","live",7.7,TRUE
"177364521020004","24071775010900","30764058020004","41-3-35-86602","live","OTHER",5.7,"24071715010900","live",5.6,TRUE
"177364523020004","24071779010900","30764058020004","41-3-35-86602","live","OTHER",6.6,"24071715010900","live",6.5,TRUE
"177364524020004","24071781010900","30764058020004","41-3-35-86602","live","OTHER",5.2,"24071715010900","live",5,TRUE
"177364525020004","24071783010900","30764058020004","41-3-35-86602","live","OTHER",6.4,"24071715010900","live",6.1,TRUE
"177364526020004","24071785010900","30764058020004","41-3-35-86602","live","OTHER",6.4,"24071715010900","live",6.1,TRUE
"177364527020004","24071787010900","30764058020004","41-3-35-86602","live","OTHER",9.9,"24071715010900","live",9.8,TRUE
"177364528020004","24071789010900","30764058020004","41-3-35-86602","live","OTHER",3,"24071715010900","live",2.5,TRUE
"177364529020004","24071791010900","30764058020004","41-3-35-86602","live","OTHER",1.8,"24071715010900","live",1.8,TRUE
"177364530020004","24071793010900","30764058020004","41-3-35-86602","live","OTHER",1.3,"24071715010900","live",1.2,TRUE
"177364531020004","24071795010900","30764058020004","41-3-35-86602","live","OTHER",1.6,"24071715010900","live",1.5,TRUE
"177364532020004","24071797010900","30764058020004","41-3-35-86602","live","OTHER",2.1,"24071715010900","live",1.9,TRUE
"177364536020004","24071805010900","30764058020004","41-3-35-86602","dead","OTHER",NA,"24071715010900","live",7.5,FALSE
"177364537020004","24071807010900","30764058020004","41-3-35-86602","live","OTHER",5.2,"24071715010900","live",5.2,TRUE
"177364538020004","24071809010900","30764058020004","41-3-35-86602","live","OTHER",7.4,"24071715010900","live",7.3,TRUE
"177364539020004","24071811010900","30764058020004","41-3-35-86602","live","OTHER",9.6,"24071715010900","live",8.1,TRUE
"177364540020004","24071813010900","30764058020004","41-3-35-86602","live","OTHER",5,"24071715010900","live",5,TRUE
"177364541020004","24071815010900","30764058020004","41-3-35-86602","live","OTHER",10,"24071715010900","live",9.9,TRUE
"177364542020004","24071817010900","30764058020004","41-3-35-86602","live","OTHER",6.2,"24071715010900","live",5.9,TRUE
"177364543020004","24071819010900","30764058020004","41-3-35-86602","live","OTHER",4.8,"24071715010900","live",4,TRUE
