# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = fecd_model_model
# start_datetime = 2023-10-05 21:41:01 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:/Users/dfoster/AppData/Local/Temp/RtmpWk9ck5/standata-484020e736b9.json
# init = 2 (Default)
# random
#   seed = 110819
# output
#   file = C:/Users/dfoster/Documents/pila2021/02-data/03-results/pila_fecd_size-1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/dfoster/Documents/pila2021/02-data/03-results/fecd_model-profile-1.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = --name=fecd_model_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,kappa
# Adaptation terminated
# Step size = 0.879224
# Diagonal elements of inverse mass matrix:
# 0.0526811, 0.23134
-140.412,0.672891,0.879224,2,3,0,142.605,-2.62727,0.0756781
-139.665,1,0.879224,2,7,0,140.357,-3.15801,0.0546591
-139.677,0.997936,0.879224,2,7,0,139.819,-2.70563,0.06115
-139.183,0.967123,0.879224,2,3,0,139.924,-2.87996,0.0639509
-139.359,0.666317,0.879224,2,3,0,142.445,-3.06907,0.0498928
-139.288,0.944869,0.879224,1,3,0,139.882,-2.8006,0.0552164
-139.26,0.995474,0.879224,2,3,0,139.37,-3.04117,0.0586587
-139.495,0.96669,0.879224,2,3,0,139.588,-2.82891,0.0785562
-139.739,0.9593,0.879224,2,7,0,140.002,-3.17312,0.0556758
-139.802,0.774749,0.879224,2,3,0,141.425,-2.71028,0.0711864
-139.878,0.989477,0.879224,2,3,0,140.456,-2.78376,0.0355629
-139.365,1,0.879224,2,3,0,139.876,-2.86331,0.0752007
-143.461,0.357867,0.879224,2,3,0,144.826,-2.30896,0.061535
-142.152,1,0.879224,3,7,0,143.45,-2.39842,0.033417
-140.267,0.858389,0.879224,2,7,0,142.914,-3.25477,0.0449871
-142.997,0.594269,0.879224,2,7,0,143.717,-2.30092,0.0358204
-142.377,1,0.879224,2,3,0,143.016,-3.4623,0.0741276
-139.124,1,0.879224,2,3,0,142.222,-2.9435,0.0580565
-139.28,0.964541,0.879224,1,3,0,139.332,-2.88282,0.071646
-139.371,0.920929,0.879224,2,3,0,139.921,-3.02788,0.044294
-139.27,0.994742,0.879224,2,3,0,139.533,-2.87569,0.0704869
-139.557,0.950818,0.879224,2,3,0,139.72,-2.75766,0.0439404
-140.105,0.836941,0.879224,2,3,0,141.174,-2.7848,0.0327676
-140.165,0.862544,0.879224,2,3,0,141.27,-2.64298,0.0693358
-141.115,0.921913,0.879224,2,3,0,141.257,-2.52759,0.0698141
-140.975,1,0.879224,2,7,0,141.273,-3.35875,0.0472441
-141.112,0.950465,0.879224,2,3,0,141.624,-2.53449,0.0722796
-140.34,0.60592,0.879224,2,3,0,143.708,-3.01645,0.0297666
-139.656,0.442521,0.879224,3,7,0,144.368,-3.13436,0.0453255
-141.528,0.691952,0.879224,2,3,0,142.088,-2.94589,0.0228013
-139.717,1,0.879224,2,3,0,141.483,-3.10793,0.0768401
-139.666,0.987078,0.879224,2,3,0,140.208,-3.08441,0.0399541
-139.858,0.978403,0.879224,2,3,0,139.992,-2.7847,0.0891797
-140.037,0.980994,0.879224,2,3,0,140.19,-2.72999,0.0867577
-139.197,0.986317,0.879224,1,3,0,140.074,-2.95746,0.0666413
-139.14,0.959963,0.879224,2,3,0,139.509,-2.91659,0.0516134
-139.366,0.949417,0.879224,1,3,0,139.46,-3.05347,0.0468041
-139.277,0.927242,0.879224,2,3,0,139.998,-2.85407,0.0688375
-139.984,0.899639,0.879224,2,3,0,140.195,-2.97287,0.104279
-140.471,0.973866,0.879224,2,3,0,140.517,-3.03023,0.119647
-142.307,0.891286,0.879224,2,3,0,142.581,-2.88163,0.206428
-139.61,0.944137,0.879224,2,3,0,142.325,-2.7794,0.0405741
-139.439,0.898588,0.879224,2,3,0,140.609,-2.97346,0.0803993
-139.457,0.994144,0.879224,2,3,0,139.657,-3.04152,0.042488
-140.176,0.950343,0.879224,2,3,0,140.184,-3.1343,0.0342256
-139.258,0.996097,0.879224,2,3,0,140.02,-2.83658,0.0647529
-139.307,0.913014,0.879224,2,3,0,140.048,-3.05761,0.0522156
-139.506,0.882927,0.879224,2,7,0,140.151,-2.76783,0.0446339
-139.372,0.958638,0.879224,2,3,0,139.843,-3.03914,0.0450924
-143.085,0.477642,0.879224,2,3,0,143.976,-3.48175,0.0906072
-139.686,1,0.879224,2,7,0,142.942,-3.13754,0.0445571
-140.099,0.928438,0.879224,2,3,0,140.296,-2.77005,0.0968128
-140.116,0.942239,0.879224,2,7,0,141.215,-2.61901,0.0519661
-139.66,0.982124,0.879224,2,3,0,140.266,-3.13527,0.0452881
-140.196,0.779861,0.879224,1,3,0,142.012,-2.65754,0.0754207
-139.573,0.991139,0.879224,2,3,0,140.642,-2.97527,0.0866704
-140.416,0.891034,0.879224,2,3,0,140.926,-2.78376,0.111604
-140.066,0.747941,0.879224,2,3,0,142.836,-2.90355,0.0315886
-141.757,0.716232,0.879224,2,3,0,142.212,-2.97108,0.179771
-140.43,0.918941,0.879224,2,3,0,142.593,-2.88434,0.0287005
-142.336,0.835596,0.879224,2,3,0,142.787,-3.08595,0.0204779
-140.251,0.971005,0.879224,2,3,0,143.39,-2.61286,0.0624207
-139.904,1,0.879224,1,1,0,140.324,-2.68068,0.0679021
-139.987,0.995346,0.879224,2,3,0,140.325,-3.20651,0.0637001
-140.481,0.903778,0.879224,1,1,0,140.573,-3.2846,0.0621067
-140.911,0.969759,0.879224,2,3,0,141.193,-2.51274,0.0448405
-140.417,1,0.879224,1,1,0,141.008,-2.57505,0.0515542
-139.687,0.753384,0.879224,2,3,0,141.87,-2.87624,0.0914519
-139.409,0.906185,0.879224,2,3,0,140.299,-3.09277,0.0582529
-139.278,0.920025,0.879224,2,3,0,140.177,-2.80441,0.0562408
-139.541,0.948414,0.879224,2,3,0,139.761,-2.88287,0.0383539
-141.561,0.818652,0.879224,2,3,0,141.891,-2.43822,0.0441404
-139.334,0.985774,0.879224,2,3,0,141.31,-3.04357,0.0665244
-139.342,0.963384,0.879224,2,3,0,139.73,-3.06869,0.0602663
-139.203,0.999476,0.879224,2,7,0,139.407,-2.89444,0.0669626
-140.426,0.795387,0.879224,1,3,0,140.571,-2.73547,0.103434
-139.122,0.986464,0.879224,1,3,0,140.584,-2.93813,0.0578329
-139.586,0.894904,0.879224,1,3,0,139.757,-2.94457,0.0883195
-139.624,0.971458,0.879224,2,3,0,139.974,-3.11207,0.0434137
-139.189,0.9894,0.879224,2,3,0,139.698,-2.87729,0.0493982
-139.473,0.815029,0.879224,2,3,0,140.708,-2.99484,0.0806809
-146.604,0.142771,0.879224,2,3,0,151.238,-3.833,0.0447742
-142.582,0.730597,0.879224,2,3,0,148.121,-2.37111,0.0301012
-139.986,0.8901,0.879224,2,3,0,142.883,-3.03726,0.099303
-141.235,0.741635,0.879224,2,7,0,142.126,-2.47768,0.0415905
-139.317,0.973229,0.879224,2,3,0,141.162,-2.99294,0.0723973
-140.407,0.846007,0.879224,1,3,0,140.533,-3.04165,0.11583
-140.61,0.966918,0.879224,2,3,0,141.024,-3.18128,0.0991902
-139.332,1,0.879224,2,3,0,140.59,-2.83528,0.0701904
-139.281,1,0.879224,2,3,0,139.395,-2.92014,0.044091
-139.317,0.88563,0.879224,2,3,0,140.113,-2.88852,0.0741962
-140.244,0.865055,0.879224,2,3,0,140.623,-3.23524,0.068692
-139.531,1,0.879224,1,1,0,140.096,-3.10735,0.0658618
